1721670545052,2
1721670545053,1
1721670545054,0
1721670545055,1
1721670545056,0
1721670545057,1
1721670545058,0
1721670545059,1
1721670545060,1
1721670545061,0
1721670545062,1
1721670545063,1
1721670545064,0
1721670545065,1
1721670545066,0
1721670545067,1
1721670545068,0
1721670545069,1
1721670545070,0
1721670545071,1
1721670545072,1
1721670545073,0
1721670545074,1
1721670545075,0
1721670545076,0
1721670545077,0
1721670545078,1
1721670545079,0
1721670545080,2
1721670545081,1
1721670545082,1
1721670545083,0
1721670545084,0
1721670545085,0
1721670545086,1
1721670545087,1
1721670545088,0
1721670545089,0
1721670545090,0
1721670545091,1
1721670545092,3
1721670545093,0
1721670545094,1
1721670545095,0
1721670545096,1
1721670545097,1
1721670545098,0
1721670545099,1
1721670545100,0
1721670545101,1
1721670545102,0
1721670545103,1
1721670545104,1
1721670545105,0
1721670545106,1
1721670545107,1
1721670545108,0
1721670545109,1
1721670545110,0
1721670545111,1
1721670545112,1
1721670545113,0
1721670545114,1
1721670545115,1
1721670545116,0
1721670545117,1
1721670545118,0
1721670545119,1
1721670545120,1
1721670545121,0
1721670545122,1
1721670545123,0
1721670545124,1
1721670545125,0
1721670545126,1
1721670545127,1
1721670545128,0
1721670545129,1
1721670545130,0
1721670545131,1
1721670545132,0
1721670545133,1
1721670545134,0
1721670545135,0
1721670545136,0
1721670545137,0
1721670545138,0
1721670545139,0
1721670545140,0
1721670545141,1
1721670545142,0
1721670545143,0
1721670545144,6
1721670545145,1
1721670545146,0
1721670545147,1
1721670545148,0
1721670545149,1
1721670545150,0
1721670545151,1
1721670545152,0
1721670545153,0
1721670545154,2
1721670545155,0
1721670545156,1
1721670545157,1
1721670545158,0
1721670545159,1
1721670545160,0
1721670545161,1
1721670545162,0
1721670545163,0
1721670545164,2
1721670545165,0
1721670545166,1
1721670545167,1
1721670545168,0
1721670545169,1
1721670545170,0
1721670545171,1
1721670545172,1
1721670545173,0
1721670545174,1
1721670545175,0
1721670545176,1
1721670545177,1
1721670545178,0
1721670545179,0
1721670545180,0
1721670545181,0
1721670545182,0
1721670545183,0
1721670545184,0
1721670545185,0
1721670545186,0
1721670545187,0
1721670545188,0
1721670545189,0
1721670545190,0
1721670545191,0
1721670545192,0
1721670545193,0
1721670545194,0
1721670545195,0
1721670545196,0
1721670545197,0
1721670545198,0
1721670545199,0
1721670545200,0
1721670545201,0
1721670545202,0
1721670545203,0
1721670545204,0
1721670545205,0
1721670545206,0
1721670545207,0
1721670545208,0
1721670545209,0
1721670545210,0
1721670545211,0
1721670545212,0
1721670545213,0
1721670545214,0
1721670545215,0
1721670545216,0
1721670545217,0
1721670545218,0
1721670545219,0
1721670545220,0
1721670545221,0
1721670545222,0
1721670545223,0
1721670545224,0
1721670545225,0
1721670545226,0
1721670545227,0
1721670545228,0
1721670545229,0
1721670545230,0
1721670545231,0
1721670545232,0
1721670545233,0
1721670545234,0
1721670545235,0
1721670545236,0
1721670545237,0
1721670545238,0
1721670545239,0
1721670545240,0
1721670545241,0
1721670545242,0
1721670545243,0
1721670545244,0
1721670545245,0
1721670545246,0
1721670545247,0
1721670545248,5
1721670545249,0
1721670545250,1
1721670545251,1
1721670545252,0
1721670545253,1
1721670545254,0
1721670545255,1
1721670545256,0
1721670545257,0
1721670545258,1
1721670545259,1
1721670545260,0
1721670545261,1
1721670545262,1
1721670545263,0
1721670545264,1
1721670545265,1
1721670545266,0
1721670545267,1
1721670545268,0
1721670545269,1
1721670545270,0
1721670545271,1
1721670545272,1
1721670545273,0
1721670545274,1
1721670545275,0
1721670545276,0
1721670545277,1
1721670545278,1
1721670545279,1
1721670545280,0
1721670545281,0
1721670545282,0
1721670545283,0
1721670545284,2
1721670545285,1
1721670545286,1
1721670545287,1
1721670545288,0
1721670545289,0
1721670545290,0
1721670545291,0
1721670545292,0
1721670545293,0
1721670545294,4
1721670545295,0
1721670545296,1
1721670545297,0
1721670545298,1
1721670545299,0
1721670545300,1
1721670545301,1
1721670545302,0
1721670545303,1
1721670545304,1
1721670545305,1
1721670545306,0
1721670545307,1
1721670545308,0
1721670545309,1
1721670545310,1
1721670545311,0
1721670545312,1
1721670545313,0
1721670545314,1
1721670545315,0
1721670545316,1
1721670545317,1
1721670545318,0
1721670545319,1
1721670545320,0
1721670545321,1
1721670545322,1
1721670545323,0
1721670545324,1
1721670545325,0
1721670545326,1
1721670545327,1
1721670545328,0
1721670545329,0
1721670545330,1
1721670545331,1
1721670545332,0
1721670545333,1
1721670545334,1
1721670545335,0
1721670545336,0
1721670545337,0
1721670545338,1
1721670545339,0
1721670545340,0
1721670545341,0
1721670545342,0
1721670545343,0
1721670545344,0
1721670545345,0
1721670545346,1
1721670545347,5
1721670545348,0
1721670545349,1
1721670545350,1
1721670545351,0
1721670545352,1
1721670545353,1
1721670545354,0
1721670545355,1
1721670545356,1
1721670545357,0
1721670545358,1
1721670545359,1
1721670545360,0
1721670545361,1
1721670545362,0
1721670545363,1
1721670545364,0
1721670545365,1
1721670545366,1
1721670545367,0
1721670545368,1
1721670545369,0
1721670545370,1
1721670545371,0
1721670545372,1
1721670545373,1
1721670545374,0
1721670545375,0
1721670545376,0
1721670545377,1
1721670545378,2
1721670545379,0
1721670545380,1
1721670545381,0
1721670545382,1
1721670545383,0
1721670545384,0
1721670545385,0
1721670545386,2
1721670545387,1
1721670545388,1
1721670545389,0
1721670545390,0
1721670545391,0
1721670545392,0
1721670545393,1
1721670545394,2
1721670545395,1
1721670545396,0
1721670545397,0
1721670545398,1
1721670545399,1
1721670545400,1
1721670545401,0
1721670545402,0
1721670545403,1
1721670545404,1
1721670545405,1
1721670545406,0
1721670545407,1
1721670545408,0
1721670545409,1
1721670545410,0
1721670545411,1
1721670545412,1
1721670545413,1
1721670545414,0
1721670545415,1
1721670545416,0
1721670545417,1
1721670545418,1
1721670545419,0
1721670545420,1
1721670545421,0
1721670545422,1
1721670545423,0
1721670545424,1
1721670545425,1
1721670545426,0
1721670545427,1
1721670545428,0
1721670545429,1
1721670545430,1
1721670545431,0
1721670545432,1
1721670545433,0
1721670545434,1
1721670545435,0
1721670545436,1
1721670545437,1
1721670545438,0
1721670545439,1
1721670545440,0
1721670545441,1
1721670545442,0
1721670545443,0
1721670545444,0
1721670545445,0
1721670545446,0
1721670545447,0
1721670545448,0
1721670545449,0
1721670545450,5
1721670545451,1
1721670545452,0
1721670545453,1
1721670545454,0
1721670545455,0
1721670545456,1
1721670545457,1
1721670545458,0
1721670545459,1
1721670545460,1
1721670545461,1
1721670545462,0
1721670545463,1
1721670545464,0
1721670545465,0
1721670545466,1
1721670545467,1
1721670545468,1
1721670545469,0
1721670545470,1
1721670545471,0
1721670545472,1
1721670545473,0
1721670545474,0
1721670545475,0
1721670545476,0
1721670545477,1
1721670545478,3
1721670545479,0
1721670545480,1
1721670545481,0
1721670545482,1
1721670545483,1
1721670545484,0
1721670545485,0
1721670545486,0
1721670545487,0
1721670545488,1
1721670545489,2
1721670545490,1
1721670545491,0
1721670545492,1
1721670545493,0
1721670545494,0
1721670545495,0
1721670545496,1
1721670545497,2
1721670545498,1
1721670545499,0
1721670545500,1
1721670545501,0
1721670545502,1
1721670545503,1
1721670545504,1
1721670545505,0
1721670545506,1
1721670545507,0
1721670545508,0
1721670545509,1
1721670545510,1
1721670545511,1
1721670545512,0
1721670545513,0
1721670545514,0
1721670545515,0
1721670545516,1
1721670545517,1
1721670545518,2
1721670545519,0
1721670545520,1
1721670545521,1
1721670545522,0
1721670545523,1
1721670545524,1
1721670545525,0
1721670545526,1
1721670545527,0
1721670545528,1
1721670545529,0
1721670545530,1
1721670545531,0
1721670545532,1
1721670545533,1
1721670545534,0
1721670545535,1
1721670545536,1
1721670545537,0
1721670545538,0
1721670545539,1
1721670545540,0
1721670545541,0
1721670545542,0
1721670545543,0
1721670545544,1
1721670545545,0
1721670545546,0
1721670545547,0
1721670545548,0
1721670545549,0
1721670545550,0
1721670545551,0
1721670545552,2
1721670545553,0
1721670545554,0
1721670545555,0
1721670545556,0
1721670545557,0
1721670545558,0
1721670545559,0
1721670545560,3
1721670545561,0
1721670545562,0
1721670545563,9
1721670545564,0
1721670545565,1
1721670545566,1
1721670545567,0
1721670545568,1
1721670545569,1
1721670545570,0
1721670545571,1
1721670545572,0
1721670545573,0
1721670545574,1
1721670545575,1
1721670545576,1
1721670545577,0
1721670545578,1
1721670545579,0
1721670545580,0
1721670545581,0
1721670545582,0
1721670545583,3
1721670545584,0
1721670545585,1
1721670545586,0
1721670545587,0
1721670545588,0
1721670545589,0
1721670545590,0
1721670545591,1
1721670545592,3
1721670545593,0
1721670545594,1
1721670545595,0
1721670545596,0
1721670545597,0
1721670545598,0
1721670545599,0
1721670545600,0
1721670545601,0
1721670545602,1
1721670545603,4
1721670545604,1
1721670545605,1
1721670545606,1
1721670545607,0
1721670545608,1
1721670545609,0
1721670545610,1
1721670545611,1
1721670545612,0
1721670545613,1
1721670545614,0
1721670545615,1
1721670545616,1
1721670545617,0
1721670545618,1
1721670545619,0
1721670545620,1
1721670545621,1
1721670545622,0
1721670545623,1
1721670545624,0
1721670545625,1
1721670545626,0
1721670545627,1
1721670545628,1
1721670545629,0
1721670545630,1
1721670545631,1
1721670545632,0
1721670545633,1
1721670545634,0
1721670545635,1
1721670545636,0
1721670545637,1
1721670545638,1
1721670545639,0
1721670545640,1
1721670545641,0
1721670545642,1
1721670545643,0
1721670545644,0
1721670545645,1
1721670545646,1
1721670545647,0
1721670545648,0
1721670545649,0
1721670545650,0
1721670545651,0
1721670545652,0
1721670545653,0
1721670545654,0
1721670545655,5
1721670545656,1
1721670545657,1
1721670545658,1
1721670545659,0
1721670545660,1
1721670545661,0
1721670545662,1
1721670545663,0
1721670545664,1
1721670545665,1
1721670545666,0
1721670545667,1
1721670545668,0
1721670545669,1
1721670545670,1
1721670545671,1
1721670545672,0
1721670545673,1
1721670545674,1
1721670545675,0
1721670545676,1
1721670545677,0
1721670545678,1
1721670545679,0
1721670545680,1
1721670545681,1
1721670545682,0
1721670545683,1
1721670545684,0
1721670545685,1
1721670545686,1
1721670545687,0
1721670545688,1
1721670545689,0
1721670545690,0
1721670545691,0
1721670545692,0
1721670545693,1
1721670545694,1
1721670545695,2
1721670545696,1
1721670545697,0
1721670545698,0
1721670545699,0
1721670545700,1
1721670545701,0
1721670545702,0
1721670545703,0
1721670545704,2
1721670545705,2
1721670545706,1
1721670545707,0
1721670545708,1
1721670545709,0
1721670545710,1
1721670545711,1
1721670545712,0
1721670545713,1
1721670545714,1
1721670545715,0
1721670545716,1
1721670545717,1
1721670545718,0
1721670545719,1
1721670545720,0
1721670545721,1
1721670545722,1
1721670545723,0
1721670545724,0
1721670545725,0
1721670545726,0
1721670545727,1
1721670545728,2
1721670545729,1
1721670545730,0
1721670545731,0
1721670545732,0
1721670545733,0
1721670545734,1
1721670545735,0
1721670545736,3
1721670545737,0
1721670545738,1
1721670545739,1
1721670545740,0
1721670545741,1
1721670545742,1
1721670545743,0
1721670545744,1
1721670545745,0
1721670545746,0
1721670545747,1
1721670545748,1
1721670545749,0
1721670545750,0
1721670545751,0
1721670545752,0
1721670545753,0
1721670545754,0
1721670545755,0
1721670545756,0
1721670545757,6
1721670545758,0
1721670545759,1
1721670545760,1
1721670545761,0
1721670545762,1
1721670545763,0
1721670545764,1
1721670545765,0
1721670545766,1
1721670545767,1
1721670545768,0
1721670545769,1
1721670545770,0
1721670545771,1
1721670545772,1
1721670545773,0
1721670545774,1
1721670545775,1
1721670545776,0
1721670545777,1
1721670545778,0
1721670545779,1
1721670545780,1
1721670545781,0
1721670545782,1
1721670545783,0
1721670545784,1
1721670545785,1
1721670545786,0
1721670545787,1
1721670545788,0
1721670545789,1
1721670545790,0
1721670545791,1
1721670545792,0
1721670545793,0
1721670545794,0
1721670545795,0
1721670545796,0
1721670545797,1
1721670545798,2
1721670545799,1
1721670545800,0
1721670545801,0
1721670545802,0
1721670545803,1
1721670545804,3
1721670545805,1
1721670545806,0
1721670545807,1
1721670545808,1
1721670545809,0
1721670545810,1
1721670545811,0
1721670545812,1
1721670545813,1
1721670545814,0
1721670545815,1
1721670545816,0
1721670545817,1
1721670545818,0
1721670545819,0
1721670545820,2
1721670545821,0
1721670545822,1
1721670545823,0
1721670545824,1
1721670545825,1
1721670545826,0
1721670545827,1
1721670545828,0
1721670545829,1
1721670545830,0
1721670545831,1
1721670545832,1
1721670545833,0
1721670545834,1
1721670545835,0
1721670545836,1
1721670545837,1
1721670545838,0
1721670545839,1
1721670545840,0
1721670545841,1
1721670545842,0
1721670545843,1
1721670545844,1
1721670545845,0
1721670545846,1
1721670545847,0
1721670545848,1
1721670545849,0
1721670545850,1
1721670545851,0
1721670545852,0
1721670545853,0
1721670545854,0
1721670545855,0
1721670545856,0
1721670545857,0
1721670545858,1
1721670545859,0
1721670545860,5
1721670545861,1
1721670545862,0
1721670545863,1
1721670545864,1
1721670545865,0
1721670545866,1
1721670545867,0
1721670545868,1
1721670545869,1
1721670545870,0
1721670545871,1
1721670545872,0
1721670545873,1
1721670545874,1
1721670545875,0
1721670545876,1
1721670545877,0
1721670545878,1
1721670545879,0
1721670545880,1
1721670545881,1
1721670545882,0
1721670545883,1
1721670545884,1
1721670545885,0
1721670545886,1
1721670545887,0
1721670545888,1
1721670545889,0
1721670545890,1
1721670545891,1
1721670545892,0
1721670545893,1
1721670545894,0
1721670545895,0
1721670545896,0
1721670545897,1
1721670545898,0
1721670545899,3
1721670545900,0
1721670545901,1
1721670545902,0
1721670545903,0
1721670545904,0
1721670545905,0
1721670545906,3
1721670545907,0
1721670545908,1
1721670545909,1
1721670545910,0
1721670545911,1
1721670545912,1
1721670545913,0
1721670545914,1
1721670545915,0
1721670545916,1
1721670545917,1
1721670545918,0
1721670545919,1
1721670545920,0
1721670545921,1
1721670545922,0
1721670545923,1
1721670545924,1
1721670545925,0
1721670545926,1
1721670545927,1
1721670545928,0
1721670545929,1
1721670545930,0
1721670545931,1
1721670545932,1
1721670545933,0
1721670545934,1
1721670545935,0
1721670545936,1
1721670545937,0
1721670545938,1
1721670545939,1
1721670545940,0
1721670545941,1
1721670545942,1
1721670545943,0
1721670545944,1
1721670545945,1
1721670545946,0
1721670545947,1
1721670545948,0
1721670545949,1
1721670545950,0
1721670545951,0
1721670545952,0
1721670545953,1
1721670545954,0
1721670545955,0
1721670545956,0
1721670545957,0
1721670545958,0
1721670545959,0
1721670545960,1
1721670545961,0
1721670545962,6
1721670545963,0
1721670545964,1
1721670545965,1
1721670545966,0
1721670545967,1
1721670545968,0
1721670545969,1
1721670545970,1
1721670545971,0
1721670545972,1
1721670545973,0
1721670545974,1
1721670545975,1
1721670545976,0
1721670545977,1
1721670545978,0
1721670545979,1
1721670545980,1
1721670545981,0
1721670545982,1
1721670545983,0
1721670545984,1
1721670545985,1
1721670545986,0
1721670545987,0
1721670545988,1
1721670545989,1
1721670545990,1
1721670545991,0
1721670545992,1
1721670545993,0
1721670545994,1
1721670545995,1
1721670545996,0
1721670545997,0
1721670545998,0
1721670545999,1
1721670546000,0
1721670546001,2
1721670546002,1
1721670546003,1
1721670546004,0
1721670546005,0
1721670546006,0
1721670546007,0
1721670546008,2
1721670546009,1
1721670546010,1
1721670546011,0
1721670546012,0
1721670546013,1
1721670546014,1
1721670546015,0
1721670546016,1
1721670546017,0
1721670546018,1
1721670546019,1
1721670546020,0
1721670546021,1
1721670546022,0
1721670546023,1
1721670546024,1
1721670546025,0
1721670546026,1
1721670546027,1
1721670546028,0
1721670546029,1
1721670546030,1
1721670546031,0
1721670546032,0
1721670546033,1
1721670546034,1
1721670546035,0
1721670546036,1
1721670546037,1
1721670546038,0
1721670546039,1
1721670546040,0
1721670546041,1
1721670546042,0
1721670546043,1
1721670546044,1
1721670546045,0
1721670546046,1
1721670546047,1
1721670546048,0
1721670546049,1
1721670546050,0
1721670546051,1
1721670546052,0
1721670546053,1
1721670546054,0
1721670546055,0
1721670546056,0
1721670546057,0
1721670546058,0
1721670546059,0
1721670546060,0
1721670546061,0
1721670546062,0
1721670546063,1
1721670546064,1
1721670546065,5
1721670546066,1
1721670546067,1
1721670546068,0
1721670546069,1
1721670546070,0
1721670546071,1
1721670546072,0
1721670546073,1
1721670546074,0
1721670546075,1
1721670546076,1
1721670546077,0
1721670546078,1
1721670546079,1
1721670546080,0
1721670546081,1
1721670546082,1
1721670546083,0
1721670546084,1
1721670546085,1
1721670546086,0
1721670546087,1
1721670546088,0
1721670546089,1
1721670546090,1
1721670546091,0
1721670546092,1
1721670546093,0
1721670546094,1
1721670546095,1
1721670546096,0
1721670546097,1
1721670546098,0
1721670546099,0
1721670546100,0
1721670546101,0
1721670546102,1
1721670546103,2
1721670546104,1
1721670546105,1
1721670546106,0
1721670546107,0
1721670546108,0
1721670546109,0
1721670546110,0
1721670546111,3
1721670546112,1
1721670546113,0
1721670546114,0
1721670546115,1
1721670546116,1
1721670546117,0
1721670546118,1
1721670546119,0
1721670546120,0
1721670546121,2
1721670546122,1
1721670546123,0
1721670546124,1
1721670546125,0
1721670546126,1
1721670546127,1
1721670546128,0
1721670546129,1
1721670546130,0
1721670546131,1
1721670546132,1
1721670546133,0
1721670546134,1
1721670546135,1
1721670546136,0
1721670546137,1
1721670546138,1
1721670546139,0
1721670546140,1
1721670546141,0
1721670546142,1
1721670546143,0
1721670546144,1
1721670546145,1
1721670546146,0
1721670546147,1
1721670546148,0
1721670546149,0
1721670546150,1
1721670546151,1
1721670546152,1
1721670546153,0
1721670546154,1
1721670546155,0
1721670546156,0
1721670546157,0
1721670546158,1
1721670546159,0
1721670546160,0
1721670546161,0
1721670546162,0
1721670546163,0
1721670546164,0
1721670546165,1
1721670546166,0
1721670546167,6
1721670546168,0
1721670546169,1
1721670546170,1
1721670546171,0
1721670546172,1
1721670546173,1
1721670546174,0
1721670546175,1
1721670546176,0
1721670546177,1
1721670546178,1
1721670546179,0
1721670546180,1
1721670546181,0
1721670546182,1
1721670546183,1
1721670546184,0
1721670546185,0
1721670546186,1
1721670546187,1
1721670546188,1
1721670546189,0
1721670546190,1
1721670546191,0
1721670546192,1
1721670546193,1
1721670546194,0
1721670546195,1
1721670546196,0
1721670546197,1
1721670546198,0
1721670546199,1
1721670546200,1
1721670546201,0
1721670546202,0
1721670546203,0
1721670546204,1
1721670546205,0
1721670546206,2
1721670546207,1
1721670546208,0
1721670546209,0
1721670546210,0
1721670546211,0
1721670546212,1
1721670546213,2
1721670546214,1
1721670546215,0
1721670546216,1
1721670546217,0
1721670546218,1
1721670546219,1
1721670546220,1
1721670546221,0
1721670546222,1
1721670546223,0
1721670546224,1
1721670546225,1
1721670546226,0
1721670546227,1
1721670546228,0
1721670546229,1
1721670546230,0
1721670546231,1
1721670546232,1
1721670546233,0
1721670546234,1
1721670546235,1
1721670546236,0
1721670546237,0
1721670546238,1
1721670546239,1
1721670546240,0
1721670546241,1
1721670546242,1
1721670546243,0
1721670546244,1
1721670546245,1
1721670546246,0
1721670546247,1
1721670546248,0
1721670546249,1
1721670546250,1
1721670546251,0
1721670546252,1
1721670546253,0
1721670546254,1
1721670546255,0
1721670546256,1
1721670546257,1
1721670546258,0
1721670546259,1
1721670546260,0
1721670546261,0
1721670546262,0
1721670546263,0
1721670546264,0
1721670546265,0
1721670546266,0
1721670546267,1
1721670546268,1
1721670546269,0
1721670546270,4
1721670546271,1
1721670546272,1
1721670546273,0
1721670546274,1
1721670546275,0
1721670546276,1
1721670546277,1
1721670546278,0
1721670546279,0
1721670546280,1
1721670546281,1
1721670546282,1
1721670546283,0
1721670546284,1
1721670546285,1
1721670546286,0
1721670546287,1
1721670546288,0
1721670546289,1
1721670546290,1
1721670546291,0
1721670546292,1
1721670546293,0
1721670546294,1
1721670546295,1
1721670546296,0
1721670546297,0
1721670546298,1
1721670546299,1
1721670546300,0
1721670546301,1
1721670546302,1
1721670546303,0
1721670546304,0
1721670546305,0
1721670546306,0
1721670546307,1
1721670546308,0
1721670546309,3
1721670546310,1
1721670546311,0
1721670546312,0
1721670546313,0
1721670546314,0
1721670546315,1
1721670546316,2
1721670546317,1
1721670546318,0
1721670546319,1
1721670546320,1
1721670546321,0
1721670546322,1
1721670546323,0
1721670546324,1
1721670546325,0
1721670546326,1
1721670546327,1
1721670546328,0
1721670546329,1
1721670546330,1
1721670546331,0
1721670546332,1
1721670546333,0
1721670546334,1
1721670546335,1
1721670546336,0
1721670546337,1
1721670546338,0
1721670546339,1
1721670546340,1
1721670546341,0
1721670546342,1
1721670546343,0
1721670546344,1
1721670546345,0
1721670546346,0
1721670546347,0
1721670546348,2
1721670546349,1
1721670546350,1
1721670546351,0
1721670546352,1
1721670546353,0
1721670546354,1
1721670546355,0
1721670546356,1
1721670546357,0
1721670546358,1
1721670546359,1
1721670546360,0
1721670546361,1
1721670546362,0
1721670546363,1
1721670546364,1
1721670546365,0
1721670546366,1
1721670546367,1
1721670546368,0
1721670546369,1
1721670546370,0
1721670546371,1
1721670546372,1
1721670546373,0
1721670546374,1
1721670546375,1
1721670546376,0
1721670546377,1
1721670546378,0
1721670546379,1
1721670546380,0
1721670546381,1
1721670546382,1
1721670546383,0
1721670546384,1
1721670546385,0
1721670546386,1
1721670546387,1
1721670546388,0
1721670546389,1
1721670546390,0
1721670546391,1
1721670546392,0
1721670546393,1
1721670546394,1
1721670546395,0
1721670546396,1
1721670546397,1
1721670546398,0
1721670546399,0
1721670546400,1
1721670546401,1
1721670546402,0
1721670546403,0
1721670546404,2
1721670546405,0
1721670546406,1
1721670546407,0
1721670546408,0
1721670546409,0
1721670546410,0
1721670546411,3
1721670546412,1
1721670546413,0
1721670546414,0
1721670546415,0
1721670546416,0
1721670546417,1
1721670546418,2
1721670546419,1
1721670546420,0
1721670546421,1
1721670546422,0
1721670546423,1
1721670546424,1
1721670546425,0
1721670546426,0
1721670546427,1
1721670546428,1
1721670546429,1
1721670546430,1
1721670546431,0
1721670546432,0
1721670546433,1
1721670546434,1
1721670546435,1
1721670546436,0
1721670546437,1
1721670546438,0
1721670546439,1
1721670546440,1
1721670546441,0
1721670546442,1
1721670546443,0
1721670546444,1
1721670546445,1
1721670546446,0
1721670546447,1
1721670546448,0
1721670546449,1
